idx,id,step1,step2,step3,step4,reactant_1,product_1,reactant_2,product_2,reactant_3,product_3,reactant_4,product_4,steplength,bbsRxnID,step1_smirks,step2_smirks,step3_smirks,step4_smirks,smarts1,bbsRxnID_1,simplesmarts1,smarts2,bbsRxnID_2,simplesmarts2,smarts3,bbsRxnID_3,simplesmarts3,smarts4,bbsRxnID_4,simplesmarts4,combo_simple_smarts,combo_smarts,simple_smarts_merge,combo_simple_smarts_count
9,1585359,add_rxn_13476,add_rxn_18020,add_rxn_30870,norxn,trp__L,C00331,C00331,C00637,C00637,C00954,nomet,nomet,3,106564,NC(Cc1c[nH]c2ccccc12)C(=O)O>>O=C(O)C(=O)Cc1c[nH]c2ccccc12,O=C(O)C(=O)Cc1c[nH]c2ccccc12>>O=CCc1c[nH]c2ccccc12,O=CCc1c[nH]c2ccccc12>>O=C(O)Cc1c[nH]c2ccccc12,,[O:1]=[C:2]-[C:4](-[C:5])-[N&H2:15]>>[O:1]=[C:2]-[C:4](-[C:5])=[O:16],106588,O=C-C(-C)-[N&H2]>>O=C-C(-C)=O,[C:1](=[O:2])(-[C:3])-[C:14](=[O:13])-[O&H1:15]>>[C:1](=[O:2])-[C:3],189479,C(=O)(-C)-C(=O)-[O&H1]>>C(=O)-C,[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:13],163626,O=C-C>>O=C(-C)-[O&H1],,,,O=C-C(-C)-[N&H2]>>O=C-C(-C)=O$$C(=O)(-C)-C(=O)-[O&H1]>>C(=O)-C$$O=C-C>>O=C(-C)-[O&H1],[O:1]=[C:2]-[C:4](-[C:5])-[N&H2:15]>>[O:1]=[C:2]-[C:4](-[C:5])=[O:16]$$[C:1](=[O:2])(-[C:3])-[C:14](=[O:13])-[O&H1:15]>>[C:1](=[O:2])-[C:3]$$[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:13],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,5
10,1585341,add_rxn_13744,add_rxn_18020,add_rxn_30870,norxn,trp__L,C00331,C00331,C00637,C00637,C00954,nomet,nomet,3,106564,NC(Cc1c[nH]c2ccccc12)C(=O)O>>O=C(O)C(=O)Cc1c[nH]c2ccccc12,O=C(O)C(=O)Cc1c[nH]c2ccccc12>>O=CCc1c[nH]c2ccccc12,O=CCc1c[nH]c2ccccc12>>O=C(O)Cc1c[nH]c2ccccc12,,[O:1]=[C:2]-[C:4](-[C:5])-[N&H2:15]>>[O:1]=[C:2]-[C:4](-[C:5])=[O:16],106588,O=C-C(-C)-[N&H2]>>O=C-C(-C)=O,[C:1](=[O:2])(-[C:3])-[C:14](=[O:13])-[O&H1:15]>>[C:1](=[O:2])-[C:3],189479,C(=O)(-C)-C(=O)-[O&H1]>>C(=O)-C,[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:13],163626,O=C-C>>O=C(-C)-[O&H1],,,,O=C-C(-C)-[N&H2]>>O=C-C(-C)=O$$C(=O)(-C)-C(=O)-[O&H1]>>C(=O)-C$$O=C-C>>O=C(-C)-[O&H1],[O:1]=[C:2]-[C:4](-[C:5])-[N&H2:15]>>[O:1]=[C:2]-[C:4](-[C:5])=[O:16]$$[C:1](=[O:2])(-[C:3])-[C:14](=[O:13])-[O&H1:15]>>[C:1](=[O:2])-[C:3]$$[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:13],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,5
11,1585346,add_rxn_14096,add_rxn_18020,add_rxn_30870,norxn,trp__L,C00331,C00331,C00637,C00637,C00954,nomet,nomet,3,106564,NC(Cc1c[nH]c2ccccc12)C(=O)O>>O=C(O)C(=O)Cc1c[nH]c2ccccc12,O=C(O)C(=O)Cc1c[nH]c2ccccc12>>O=CCc1c[nH]c2ccccc12,O=CCc1c[nH]c2ccccc12>>O=C(O)Cc1c[nH]c2ccccc12,,[O:1]=[C:2]-[C:4](-[C:5])-[N&H2:15]>>[O:1]=[C:2]-[C:4](-[C:5])=[O:16],106588,O=C-C(-C)-[N&H2]>>O=C-C(-C)=O,[C:1](=[O:2])(-[C:3])-[C:14](=[O:13])-[O&H1:15]>>[C:1](=[O:2])-[C:3],189479,C(=O)(-C)-C(=O)-[O&H1]>>C(=O)-C,[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:13],163626,O=C-C>>O=C(-C)-[O&H1],,,,O=C-C(-C)-[N&H2]>>O=C-C(-C)=O$$C(=O)(-C)-C(=O)-[O&H1]>>C(=O)-C$$O=C-C>>O=C(-C)-[O&H1],[O:1]=[C:2]-[C:4](-[C:5])-[N&H2:15]>>[O:1]=[C:2]-[C:4](-[C:5])=[O:16]$$[C:1](=[O:2])(-[C:3])-[C:14](=[O:13])-[O&H1:15]>>[C:1](=[O:2])-[C:3]$$[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:13],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,5
12,1585358,add_rxn_13476,add_rxn_18020,add_rxn_16280,norxn,trp__L,C00331,C00331,C00637,C00637,C00954,nomet,nomet,3,106564,NC(Cc1c[nH]c2ccccc12)C(=O)O>>O=C(O)C(=O)Cc1c[nH]c2ccccc12,O=C(O)C(=O)Cc1c[nH]c2ccccc12>>O=CCc1c[nH]c2ccccc12,O=CCc1c[nH]c2ccccc12>>O=C(O)Cc1c[nH]c2ccccc12,,[O:1]=[C:2]-[C:4](-[C:5])-[N&H2:15]>>[O:1]=[C:2]-[C:4](-[C:5])=[O:16],106588,O=C-C(-C)-[N&H2]>>O=C-C(-C)=O,[C:1](=[O:2])(-[C:3])-[C:14](=[O:13])-[O&H1:15]>>[C:1](=[O:2])-[C:3],189479,C(=O)(-C)-C(=O)-[O&H1]>>C(=O)-C,[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:13],163626,O=C-C>>O=C(-C)-[O&H1],,,,O=C-C(-C)-[N&H2]>>O=C-C(-C)=O$$C(=O)(-C)-C(=O)-[O&H1]>>C(=O)-C$$O=C-C>>O=C(-C)-[O&H1],[O:1]=[C:2]-[C:4](-[C:5])-[N&H2:15]>>[O:1]=[C:2]-[C:4](-[C:5])=[O:16]$$[C:1](=[O:2])(-[C:3])-[C:14](=[O:13])-[O&H1:15]>>[C:1](=[O:2])-[C:3]$$[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:13],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,5
2,1585334,add_rxn_13480,add_rxn_34334,norxn,norxn,trp__L,C00331,C00331,C00954,nomet,nomet,nomet,nomet,2,106564,NC(Cc1c[nH]c2ccccc12)C(=O)O>>O=C(O)C(=O)Cc1c[nH]c2ccccc12,O=C(O)C(=O)Cc1c[nH]c2ccccc12>>O=C(O)Cc1c[nH]c2ccccc12,,,[O:1]=[C:2]-[C:4](-[C:5])-[N&H2:15]>>[O:1]=[C:2]-[C:4](-[C:5])=[O:16],106588,O=C-C(-C)-[N&H2]>>O=C-C(-C)=O,[O&H1:1]-[C:15](-[C:2](=[O:3])-[C:4])=[O:14]>>[O&H1:1]-[C:2](=[O:3])-[C:4],189485,[O&H1]-C(-C(=O)-C)=O>>[O&H1]-C(=O)-C,,,,,,,O=C-C(-C)-[N&H2]>>O=C-C(-C)=O$$[O&H1]-C(-C(=O)-C)=O>>[O&H1]-C(=O)-C,[O:1]=[C:2]-[C:4](-[C:5])-[N&H2:15]>>[O:1]=[C:2]-[C:4](-[C:5])=[O:16]$$[O&H1:1]-[C:15](-[C:2](=[O:3])-[C:4])=[O:14]>>[O&H1:1]-[C:2](=[O:3])-[C:4],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,3
3,1585364,add_rxn_kegg_R00677,add_rxn_34334,norxn,norxn,trp__L,C00331,C00331,C00954,nomet,nomet,nomet,nomet,2,106564,NC(Cc1c[nH]c2ccccc12)C(=O)O>>O=C(O)C(=O)Cc1c[nH]c2ccccc12,O=C(O)C(=O)Cc1c[nH]c2ccccc12>>O=C(O)Cc1c[nH]c2ccccc12,,,[O:1]=[C:2]-[C:4](-[C:5])-[N&H2:15]>>[O:1]=[C:2]-[C:4](-[C:5])=[O:16],106588,O=C-C(-C)-[N&H2]>>O=C-C(-C)=O,[O&H1:1]-[C:15](-[C:2](=[O:3])-[C:4])=[O:14]>>[O&H1:1]-[C:2](=[O:3])-[C:4],189485,[O&H1]-C(-C(=O)-C)=O>>[O&H1]-C(=O)-C,,,,,,,O=C-C(-C)-[N&H2]>>O=C-C(-C)=O$$[O&H1]-C(-C(=O)-C)=O>>[O&H1]-C(=O)-C,[O:1]=[C:2]-[C:4](-[C:5])-[N&H2:15]>>[O:1]=[C:2]-[C:4](-[C:5])=[O:16]$$[O&H1:1]-[C:15](-[C:2](=[O:3])-[C:4])=[O:14]>>[O&H1:1]-[C:2](=[O:3])-[C:4],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,3
1,1585339,add_rxn_27589,add_rxn_34334,norxn,norxn,trp__L,C00331,C00331,C00954,nomet,nomet,nomet,nomet,2,106564,NC(Cc1c[nH]c2ccccc12)C(=O)O>>O=C(O)C(=O)Cc1c[nH]c2ccccc12,O=C(O)C(=O)Cc1c[nH]c2ccccc12>>O=C(O)Cc1c[nH]c2ccccc12,,,[O:1]=[C:2]-[C:4](-[C:5])-[N&H2:15]>>[O:1]=[C:2]-[C:4](-[C:5])=[O:16],106588,O=C-C(-C)-[N&H2]>>O=C-C(-C)=O,[O&H1:1]-[C:15](-[C:2](=[O:3])-[C:4])=[O:14]>>[O&H1:1]-[C:2](=[O:3])-[C:4],189485,[O&H1]-C(-C(=O)-C)=O>>[O&H1]-C(=O)-C,,,,,,,O=C-C(-C)-[N&H2]>>O=C-C(-C)=O$$[O&H1]-C(-C(=O)-C)=O>>[O&H1]-C(=O)-C,[O:1]=[C:2]-[C:4](-[C:5])-[N&H2:15]>>[O:1]=[C:2]-[C:4](-[C:5])=[O:16]$$[O&H1:1]-[C:15](-[C:2](=[O:3])-[C:4])=[O:14]>>[O&H1:1]-[C:2](=[O:3])-[C:4],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,3
4,1585360,add_rxn_13476,add_rxn_34334,norxn,norxn,trp__L,C00331,C00331,C00954,nomet,nomet,nomet,nomet,2,106564,NC(Cc1c[nH]c2ccccc12)C(=O)O>>O=C(O)C(=O)Cc1c[nH]c2ccccc12,O=C(O)C(=O)Cc1c[nH]c2ccccc12>>O=C(O)Cc1c[nH]c2ccccc12,,,[O:1]=[C:2]-[C:4](-[C:5])-[N&H2:15]>>[O:1]=[C:2]-[C:4](-[C:5])=[O:16],106588,O=C-C(-C)-[N&H2]>>O=C-C(-C)=O,[O&H1:1]-[C:15](-[C:2](=[O:3])-[C:4])=[O:14]>>[O&H1:1]-[C:2](=[O:3])-[C:4],189485,[O&H1]-C(-C(=O)-C)=O>>[O&H1]-C(=O)-C,,,,,,,O=C-C(-C)-[N&H2]>>O=C-C(-C)=O$$[O&H1]-C(-C(=O)-C)=O>>[O&H1]-C(=O)-C,[O:1]=[C:2]-[C:4](-[C:5])-[N&H2:15]>>[O:1]=[C:2]-[C:4](-[C:5])=[O:16]$$[O&H1:1]-[C:15](-[C:2](=[O:3])-[C:4])=[O:14]>>[O&H1:1]-[C:2](=[O:3])-[C:4],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,3
5,1585345,add_rxn_14096,add_rxn_34334,norxn,norxn,trp__L,C00331,C00331,C00954,nomet,nomet,nomet,nomet,2,106564,NC(Cc1c[nH]c2ccccc12)C(=O)O>>O=C(O)C(=O)Cc1c[nH]c2ccccc12,O=C(O)C(=O)Cc1c[nH]c2ccccc12>>O=C(O)Cc1c[nH]c2ccccc12,,,[O:1]=[C:2]-[C:4](-[C:5])-[N&H2:15]>>[O:1]=[C:2]-[C:4](-[C:5])=[O:16],106588,O=C-C(-C)-[N&H2]>>O=C-C(-C)=O,[O&H1:1]-[C:15](-[C:2](=[O:3])-[C:4])=[O:14]>>[O&H1:1]-[C:2](=[O:3])-[C:4],189485,[O&H1]-C(-C(=O)-C)=O>>[O&H1]-C(=O)-C,,,,,,,O=C-C(-C)-[N&H2]>>O=C-C(-C)=O$$[O&H1]-C(-C(=O)-C)=O>>[O&H1]-C(=O)-C,[O:1]=[C:2]-[C:4](-[C:5])-[N&H2:15]>>[O:1]=[C:2]-[C:4](-[C:5])=[O:16]$$[O&H1:1]-[C:15](-[C:2](=[O:3])-[C:4])=[O:14]>>[O&H1:1]-[C:2](=[O:3])-[C:4],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,3
6,1585340,add_rxn_13744,add_rxn_34334,norxn,norxn,trp__L,C00331,C00331,C00954,nomet,nomet,nomet,nomet,2,106564,NC(Cc1c[nH]c2ccccc12)C(=O)O>>O=C(O)C(=O)Cc1c[nH]c2ccccc12,O=C(O)C(=O)Cc1c[nH]c2ccccc12>>O=C(O)Cc1c[nH]c2ccccc12,,,[O:1]=[C:2]-[C:4](-[C:5])-[N&H2:15]>>[O:1]=[C:2]-[C:4](-[C:5])=[O:16],106588,O=C-C(-C)-[N&H2]>>O=C-C(-C)=O,[O&H1:1]-[C:15](-[C:2](=[O:3])-[C:4])=[O:14]>>[O&H1:1]-[C:2](=[O:3])-[C:4],189485,[O&H1]-C(-C(=O)-C)=O>>[O&H1]-C(=O)-C,,,,,,,O=C-C(-C)-[N&H2]>>O=C-C(-C)=O$$[O&H1]-C(-C(=O)-C)=O>>[O&H1]-C(=O)-C,[O:1]=[C:2]-[C:4](-[C:5])-[N&H2:15]>>[O:1]=[C:2]-[C:4](-[C:5])=[O:16]$$[O&H1:1]-[C:15](-[C:2](=[O:3])-[C:4])=[O:14]>>[O&H1:1]-[C:2](=[O:3])-[C:4],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,3
2,1585347,add_rxn_16168,add_rxn_kegg_R04020,add_rxn_45779,norxn,trp__L,C02693,C02693,C02938,C02938,C00954,nomet,nomet,3,106564,NC(Cc1c[nH]c2ccccc12)C(=O)O>>NC(=O)Cc1c[nH]c2ccccc12,NC(=O)Cc1c[nH]c2ccccc12>>N#CCc1c[nH]c2ccccc12,N#CCc1c[nH]c2ccccc12>>O=C(O)Cc1c[nH]c2ccccc12,,[O&H1:1]-[C:15](-[C:2](-[N&H2:3])-[C:4])=[O:14]>>[O:1]=[C:2](-[N&H2:3])-[C:4],106370,[O&H1]-C(-C(-[N&H2])-C)=O>>O=C(-[N&H2])-C,[C:1](-[N&H2:2])(-[C:3])=[O:13]>>[C:1](#[N:2])-[C:3],136648,C(-[N&H2])(-C)=O>>C(#N)-C,[C:1](-[C:2])#[N:12]>>[C:1](-[C:2])(=[O:13])-[O&H1:14],106944,C(-C)#N>>C(-C)(=O)-[O&H1],,,,[O&H1]-C(-C(-[N&H2])-C)=O>>O=C(-[N&H2])-C$$C(-[N&H2])(-C)=O>>C(#N)-C$$C(-C)#N>>C(-C)(=O)-[O&H1],[O&H1:1]-[C:15](-[C:2](-[N&H2:3])-[C:4])=[O:14]>>[O:1]=[C:2](-[N&H2:3])-[C:4]$$[C:1](-[N&H2:2])(-[C:3])=[O:13]>>[C:1](#[N:2])-[C:3]$$[C:1](-[C:2])#[N:12]>>[C:1](-[C:2])(=[O:13])-[O&H1:14],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
1,1585348,add_rxn_16168,add_rxn_34374,norxn,norxn,trp__L,C02693,C02693,C00954,nomet,nomet,nomet,nomet,2,106564,NC(Cc1c[nH]c2ccccc12)C(=O)O>>NC(=O)Cc1c[nH]c2ccccc12,NC(=O)Cc1c[nH]c2ccccc12>>O=C(O)Cc1c[nH]c2ccccc12,,,[O&H1:1]-[C:15](-[C:2](-[N&H2:3])-[C:4])=[O:14]>>[O:1]=[C:2](-[N&H2:3])-[C:4],106370,[O&H1]-C(-C(-[N&H2])-C)=O>>O=C(-[N&H2])-C,[O:1]=[C:2](-[C:3])-[N&H2:13]>>[O:1]=[C:2](-[C:3])-[O&H1:14],136805,O=C(-C)-[N&H2]>>O=C(-C)-[O&H1],,,,,,,[O&H1]-C(-C(-[N&H2])-C)=O>>O=C(-[N&H2])-C$$O=C(-C)-[N&H2]>>O=C(-C)-[O&H1],[O&H1:1]-[C:15](-[C:2](-[N&H2:3])-[C:4])=[O:14]>>[O:1]=[C:2](-[N&H2:3])-[C:4]$$[O:1]=[C:2](-[C:3])-[N&H2:13]>>[O:1]=[C:2](-[C:3])-[O&H1:14],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,3
2,1585351,add_rxn_33282,add_rxn_23159,add_rxn_45779,norxn,trp__L,C02937,C02937,C02938,C02938,C00954,nomet,nomet,3,106564,NC(Cc1c[nH]c2ccccc12)C(=O)O>>O/N=C/Cc1c[nH]c2ccccc12,O/N=C/Cc1c[nH]c2ccccc12>>N#CCc1c[nH]c2ccccc12,N#CCc1c[nH]c2ccccc12>>O=C(O)Cc1c[nH]c2ccccc12,,[O&H1:1]-[C:15](-[C:2](-[N&H2:3])-[C:4])=[O:14]>>[O&H1:1]-[N:3]=[C:2]-[C:4],106614,[O&H1]-C(-C(-[N&H2])-C)=O>>[O&H1]-N=C-C,[N:1](=[C:2]-[C:3])-[O&H1:13]>>[N:1]#[C:2]-[C:3],194738,N(=C-C)-[O&H1]>>N#C-C,[C:1](-[C:2])#[N:12]>>[C:1](-[C:2])(=[O:13])-[O&H1:14],106944,C(-C)#N>>C(-C)(=O)-[O&H1],,,,[O&H1]-C(-C(-[N&H2])-C)=O>>[O&H1]-N=C-C$$N(=C-C)-[O&H1]>>N#C-C$$C(-C)#N>>C(-C)(=O)-[O&H1],[O&H1:1]-[C:15](-[C:2](-[N&H2:3])-[C:4])=[O:14]>>[O&H1:1]-[N:3]=[C:2]-[C:4]$$[N:1](=[C:2]-[C:3])-[O&H1:13]>>[N:1]#[C:2]-[C:3]$$[C:1](-[C:2])#[N:12]>>[C:1](-[C:2])(=[O:13])-[O&H1:14],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
2,1585350,add_rxn_33282,add_rxn_23159,add_rxn_kegg_R04020,add_rxn_34374,trp__L,C02937,C02937,C02938,C02938,C02693,C02693,C00954,4,106564,NC(Cc1c[nH]c2ccccc12)C(=O)O>>O/N=C/Cc1c[nH]c2ccccc12,O/N=C/Cc1c[nH]c2ccccc12>>N#CCc1c[nH]c2ccccc12,N#CCc1c[nH]c2ccccc12>>NC(=O)Cc1c[nH]c2ccccc12,NC(=O)Cc1c[nH]c2ccccc12>>O=C(O)Cc1c[nH]c2ccccc12,[O&H1:1]-[C:15](-[C:2](-[N&H2:3])-[C:4])=[O:14]>>[O&H1:1]-[N:3]=[C:2]-[C:4],106614,[O&H1]-C(-C(-[N&H2])-C)=O>>[O&H1]-N=C-C,[N:1](=[C:2]-[C:3])-[O&H1:13]>>[N:1]#[C:2]-[C:3],194738,N(=C-C)-[O&H1]>>N#C-C,[N:1]#[C:2]-[C:3]>>[N&H2:1]-[C:2](-[C:3])=[O:13],106826,N#C-C>>[N&H2]-C(-C)=O,[O:1]=[C:2](-[C:3])-[N&H2:13]>>[O:1]=[C:2](-[C:3])-[O&H1:14],136805,O=C(-C)-[N&H2]>>O=C(-C)-[O&H1],[O&H1]-C(-C(-[N&H2])-C)=O>>[O&H1]-N=C-C$$N(=C-C)-[O&H1]>>N#C-C$$N#C-C>>[N&H2]-C(-C)=O$$O=C(-C)-[N&H2]>>O=C(-C)-[O&H1],[O&H1:1]-[C:15](-[C:2](-[N&H2:3])-[C:4])=[O:14]>>[O&H1:1]-[N:3]=[C:2]-[C:4]$$[N:1](=[C:2]-[C:3])-[O&H1:13]>>[N:1]#[C:2]-[C:3]$$[N:1]#[C:2]-[C:3]>>[N&H2:1]-[C:2](-[C:3])=[O:13]$$[O:1]=[C:2](-[C:3])-[N&H2:13]>>[O:1]=[C:2](-[C:3])-[O&H1:14],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
4,1585349,add_rxn_33282,add_rxn_kegg_R08606,add_rxn_16280,norxn,trp__L,C02937,C02937,C00637,C00637,C00954,nomet,nomet,3,106564,NC(Cc1c[nH]c2ccccc12)C(=O)O>>O/N=C/Cc1c[nH]c2ccccc12,O/N=C/Cc1c[nH]c2ccccc12>>O=CCc1c[nH]c2ccccc12,O=CCc1c[nH]c2ccccc12>>O=C(O)Cc1c[nH]c2ccccc12,,[O&H1:1]-[C:15](-[C:2](-[N&H2:3])-[C:4])=[O:14]>>[O&H1:1]-[N:3]=[C:2]-[C:4],106614,[O&H1]-C(-C(-[N&H2])-C)=O>>[O&H1]-N=C-C,[O&H1:1]-[N:13]=[C:2]-[C:3]>>[O:1]=[C:2]-[C:3],194885,[O&H1]-N=C-C>>O=C-C,[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:13],163626,O=C-C>>O=C(-C)-[O&H1],,,,[O&H1]-C(-C(-[N&H2])-C)=O>>[O&H1]-N=C-C$$[O&H1]-N=C-C>>O=C-C$$O=C-C>>O=C(-C)-[O&H1],[O&H1:1]-[C:15](-[C:2](-[N&H2:3])-[C:4])=[O:14]>>[O&H1:1]-[N:3]=[C:2]-[C:4]$$[O&H1:1]-[N:13]=[C:2]-[C:3]>>[O:1]=[C:2]-[C:3]$$[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:13],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
1,1585353,add_rxn_33282,add_rxn_kegg_R08606,add_rxn_18020,add_rxn_34334,trp__L,C02937,C02937,C00637,C00637,C00331,C00331,C00954,4,106564,NC(Cc1c[nH]c2ccccc12)C(=O)O>>O/N=C/Cc1c[nH]c2ccccc12,O/N=C/Cc1c[nH]c2ccccc12>>O=CCc1c[nH]c2ccccc12,O=CCc1c[nH]c2ccccc12>>O=C(O)C(=O)Cc1c[nH]c2ccccc12,O=C(O)C(=O)Cc1c[nH]c2ccccc12>>O=C(O)Cc1c[nH]c2ccccc12,[O&H1:1]-[C:15](-[C:2](-[N&H2:3])-[C:4])=[O:14]>>[O&H1:1]-[N:3]=[C:2]-[C:4],106614,[O&H1]-C(-C(-[N&H2])-C)=O>>[O&H1]-N=C-C,[O&H1:1]-[N:13]=[C:2]-[C:3]>>[O:1]=[C:2]-[C:3],194885,[O&H1]-N=C-C>>O=C-C,[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[C:14](=[O:13])-[O&H1:15],163629,O=C-C>>O=C(-C)-C(=O)-[O&H1],[O&H1:1]-[C:15](-[C:2](=[O:3])-[C:4])=[O:14]>>[O&H1:1]-[C:2](=[O:3])-[C:4],189485,[O&H1]-C(-C(=O)-C)=O>>[O&H1]-C(=O)-C,[O&H1]-C(-C(-[N&H2])-C)=O>>[O&H1]-N=C-C$$[O&H1]-N=C-C>>O=C-C$$O=C-C>>O=C(-C)-C(=O)-[O&H1]$$[O&H1]-C(-C(=O)-C)=O>>[O&H1]-C(=O)-C,[O&H1:1]-[C:15](-[C:2](-[N&H2:3])-[C:4])=[O:14]>>[O&H1:1]-[N:3]=[C:2]-[C:4]$$[O&H1:1]-[N:13]=[C:2]-[C:3]>>[O:1]=[C:2]-[C:3]$$[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[C:14](=[O:13])-[O&H1:15]$$[O&H1:1]-[C:15](-[C:2](=[O:3])-[C:4])=[O:14]>>[O&H1:1]-[C:2](=[O:3])-[C:4],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
2,1585352,add_rxn_33282,add_rxn_kegg_R08606,add_rxn_30870,norxn,trp__L,C02937,C02937,C00637,C00637,C00954,nomet,nomet,3,106564,NC(Cc1c[nH]c2ccccc12)C(=O)O>>O/N=C/Cc1c[nH]c2ccccc12,O/N=C/Cc1c[nH]c2ccccc12>>O=CCc1c[nH]c2ccccc12,O=CCc1c[nH]c2ccccc12>>O=C(O)Cc1c[nH]c2ccccc12,,[O&H1:1]-[C:15](-[C:2](-[N&H2:3])-[C:4])=[O:14]>>[O&H1:1]-[N:3]=[C:2]-[C:4],106614,[O&H1]-C(-C(-[N&H2])-C)=O>>[O&H1]-N=C-C,[O&H1:1]-[N:13]=[C:2]-[C:3]>>[O:1]=[C:2]-[C:3],194885,[O&H1]-N=C-C>>O=C-C,[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:13],163626,O=C-C>>O=C(-C)-[O&H1],,,,[O&H1]-C(-C(-[N&H2])-C)=O>>[O&H1]-N=C-C$$[O&H1]-N=C-C>>O=C-C$$O=C-C>>O=C(-C)-[O&H1],[O&H1:1]-[C:15](-[C:2](-[N&H2:3])-[C:4])=[O:14]>>[O&H1:1]-[N:3]=[C:2]-[C:4]$$[O&H1:1]-[N:13]=[C:2]-[C:3]>>[O:1]=[C:2]-[C:3]$$[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:13],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
1,1603411,add_rxn_15104,add_rxn_22551,add_rxn_25124,add_rxn_49483,26dap_LL,C00739,C00739,C04076,C04076,C00450,C00450,C00956,4,109250,NC(CCCC(N)C(=O)O)C(=O)O>>NCCCCC(N)C(=O)O,NCCCCC(N)C(=O)O>>NC(CCCC=O)C(=O)O,NC(CCCC=O)C(=O)O>>O=C(O)C1CCCC=N1,O=C(O)C1CCCC=N1>>NC(CCCC(=O)O)C(=O)O,[C:8]-[C:9](-[N&H2:10])-[C:11](=[O:12])-[O&H1:13]>>[C:8]-[C:9]-[N&H2:10],109240,C-C(-[N&H2])-C(=O)-[O&H1]>>C-C-[N&H2],[C:8]-[C:9]-[N&H2:10]>>[C:8]-[C:9]=[O:11],109506,C-C-[N&H2]>>C-C=O,[C:1](-[C:2])=[O:10].[C:5]-[N&H2:6]>>[C:1](=[N:6]-[C:5])-[C:2],110777,C(-C)=O.C-[N&H2]>>C(=N-C)-C,[C:4]-[N:5]=[C:6]-[C:7]>>[C:4]-[N&H2:5].[C:7]-[C:6](=[O:10])-[O&H1:11],173023,C-N=C-C>>C-[N&H2].C-C(=O)-[O&H1],C-C(-[N&H2])-C(=O)-[O&H1]>>C-C-[N&H2]$$C-C-[N&H2]>>C-C=O$$C(-C)=O.C-[N&H2]>>C(=N-C)-C$$C-N=C-C>>C-[N&H2].C-C(=O)-[O&H1],[C:8]-[C:9](-[N&H2:10])-[C:11](=[O:12])-[O&H1:13]>>[C:8]-[C:9]-[N&H2:10]$$[C:8]-[C:9]-[N&H2:10]>>[C:8]-[C:9]=[O:11]$$[C:1](-[C:2])=[O:10].[C:5]-[N&H2:6]>>[C:1](=[N:6]-[C:5])-[C:2]$$[C:4]-[N:5]=[C:6]-[C:7]>>[C:4]-[N&H2:5].[C:7]-[C:6](=[O:10])-[O&H1:11],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
